318,106,1,41.62,22.68
318,143,3,68.41,38.40
318,157,1,67.39,42.51
319,199,2,69.39,42.11
320,85,2,114.52,74.25
320,238,1,41.40,26.96
321,111,1,120.62,76.98
322,80,1,115.56,58.22
323,45,1,76.88,57.21
323,100,1,105.77,74.97
323,147,1,73.89,48.01
323,165,2,101.49,66.52
324,93,3,106.04,76.19
324,226,1,40.21,22.11
325,156,1,55.66,36.12
326,153,1,74.81,43.09
327,69,2,76.73,44.33
327,97,1,100.84,55.76
327,148,1,67.37,35.85
327,202,1,81.53,51.76
327,237,2,103.91,57.46
328,91,2,132.10,81.88
329,42,2,55.81,32.07
329,134,2,79.85,41.38
330,41,1,52.45,35.93
330,72,3,37.65,25.52
331,202,1,72.47,51.76
331,209,2,68.62,37.97
332,134,2,72.07,41.38
333,176,1,40.11,23.75
334,75,2,113.13,50.65
334,89,1,54.21,25.22
334,113,1,34.46,27.96
334,171,3,44.34,24.67
334,179,1,86.38,63.91
335,229,3,57.31,30.96
336,56,3,59.73,39.36
336,78,3,110.54,64.48
336,150,2,69.60,44.01
337,20,3,98.86,63.95
337,94,1,37.65,23.13
337,198,1,53.77,32.82
337,221,3,94.15,53.80
338,112,1,80.30,52.32
338,205,2,58.24,42.37
338,224,1,82.80,48.04
339,227,1,127.04,77.13
340,199,3,69.70,42.11
340,223,1,57.72,42.16
341,132,2,62.77,43.37
341,146,2,96.45,55.23
341,158,3,75.61,43.24
341,163,2,72.30,38.30
342,34,2,39.29,23.14
342,116,1,83.01,44.18
342,234,1,69.61,35.84
342,236,3,73.99,43.36
342,247,2,62.19,42.36
343,19,2,83.08,50.41
344,74,3,73.84,49.20
345,5,1,67.54,36.43
345,51,3,81.00,46.76
345,122,1,54.16,42.00
345,154,2,79.97,59.22
345,163,1,67.72,38.30
346,21,1,102.56,70.10
346,42,3,52.48,32.07
346,84,2,46.16,30.27
346,187,1,80.15,40.78
347,222,1,71.69,37.10
348,43,2,67.34,50.57
348,89,2,55.22,25.22
348,94,2,38.30,23.13
348,162,2,43.47,22.85
348,235,1,52.43,27.49
349,39,3,67.41,46.13
350,18,1,106.25,56.62
351,11,1,85.65,41.53
351,14,1,69.08,52.02
351,125,3,105.68,51.12
352,39,3,73.97,46.13
352,65,1,75.49,43.99
353,75,1,111.44,50.65
354,23,3,87.74,55.18
354,66,1,84.83,57.18
354,180,2,67.16,35.87
354,222,3,74.65,37.10
355,82,2,58.19,33.18
355,132,2,58.02,43.37
356,199,1,79.43,42.11
356,248,3,41.18,24.62
357,208,2,93.51,54.87
357,241,2,44.28,28.68
358,206,1,84.22,52.72
359,115,3,94.05,67.70
359,121,2,64.01,31.74
360,17,2,85.84,41.03
360,152,1,53.01,35.32
361,20,2,101.52,63.95
361,126,1,65.28,31.83
361,158,2,74.73,43.24
362,88,1,111.72,66.14
363,218,2,56.48,27.21
364,63,3,69.61,43.71
365,95,2,79.23,52.88
365,121,1,54.70,31.74
365,172,3,39.14,22.57
365,240,2,57.27,38.88
366,119,2,93.03,61.41
366,173,1,113.93,61.56
366,201,1,99.92,62.47
366,209,1,75.14,37.97
367,83,1,96.59,63.34
367,119,2,89.76,61.41
367,173,1,116.90,61.56
368,52,1,71.27,40.77
368,138,1,62.64,30.42
368,203,3,60.76,40.25
369,27,1,104.04,66.20
369,56,2,66.17,39.36
370,10,1,72.54,39.77
371,124,1,60.92,40.56
372,194,2,147.82,101.45
372,249,1,54.65,32.00
373,24,2,55.17,30.11
374,123,1,35.95,25.36
375,224,1,72.42,48.04
376,175,1,41.84,25.10
377,84,3,37.73,30.27
378,231,2,119.67,78.53
379,80,2,106.06,58.22
379,248,1,47.89,24.62
380,96,1,50.06,32.78
381,132,2,63.32,43.37
381,155,1,51.47,30.11
381,177,3,100.46,58.82
381,184,3,104.56,65.32
382,113,3,40.95,27.96
382,186,3,91.77,45.77
382,197,1,125.40,91.82
382,235,1,55.74,27.49
383,13,3,52.12,30.29
383,97,3,91.76,55.76
383,139,3,93.20,47.21
383,231,3,105.29,78.53
384,71,2,118.48,72.74
384,183,1,62.37,42.76
385,103,3,84.48,54.95
385,118,2,118.29,65.99
385,166,2,95.96,52.41
386,62,2,65.73,34.30
386,104,3,73.50,36.56
387,8,1,79.15,51.50
388,26,1,87.33,53.20
388,121,2,57.28,31.74
389,154,2,88.38,59.22
389,165,1,95.74,66.52
389,169,2,106.12,74.22
389,186,2,89.97,45.77
390,146,1,93.12,55.23
391,59,2,37.78,22.75
391,161,1,39.70,26.81
391,225,1,57.73,34.56
392,8,1,72.60,51.50
392,20,3,85.23,63.95
392,227,2,136.79,77.13
393,9,1,88.47,50.01
393,67,1,120.09,55.79
394,103,1,77.76,54.95
394,208,1,82.16,54.87
394,218,2,61.34,27.21
394,243,1,38.35,22.71
395,200,1,82.03,45.17
396,57,1,131.11,68.72
396,75,1,94.40,50.65
396,209,1,82.19,37.97
396,243,2,43.27,22.71
397,153,2,68.32,43.09
397,162,2,40.33,22.85
398,56,2,57.59,39.36
398,90,2,91.15,68.71
398,132,2,65.31,43.37
398,218,2,54.21,27.21
399,181,1,87.70,41.82
399,210,2,91.74,59.22
400,120,1,89.71,66.56
401,33,3,74.48,44.82
401,101,2,59.77,44.56
401,190,3,71.06,53.91
401,195,1,64.21,45.96
402,58,2,87.23,63.28
402,126,1,69.01,31.83
402,231,1,107.65,78.53
402,250,1,103.87,68.00
403,158,3,77.15,43.24
404,199,2,71.90,42.11
404,223,2,63.48,42.16
404,243,2,43.87,22.71
405,233,2,50.81,22.76
406,210,1,83.30,59.22
407,50,2,73.13,55.39
407,90,3,98.11,68.71
408,144,1,64.29,31.74
409,65,1,84.48,43.99
409,148,1,73.21,35.85
410,89,2,58.04,25.22
410,159,2,62.44,37.82
410,247,3,68.15,42.36
411,38,3,38.64,23.10
411,121,3,55.25,31.74
411,171,1,39.68,24.67
411,172,3,42.61,22.57
412,37,3,55.41,41.72
413,65,1,81.17,43.99
414,35,2,109.26,79.38
414,37,1,58.95,41.72
415,126,1,66.62,31.83
416,193,1,39.86,23.78
417,214,3,166.82,109.88
418,23,1,81.47,55.18
418,49,1,66.99,35.75
418,114,1,56.86,43.16
418,227,1,112.29,77.13
419,35,1,108.29,79.38
419,99,1,160.07,86.75
419,222,1,79.32,37.10
419,227,3,111.52,77.13
420,133,1,136.56,91.96
420,184,1,108.20,65.32
420,187,2,72.23,40.78
421,67,2,123.52,55.79
422,92,3,52.67,35.38
422,115,1,91.62,67.70
422,159,2,72.91,37.82
423,52,1,72.83,40.77
423,148,1,74.37,35.85
423,184,2,105.60,65.32
423,197,1,122.66,91.82
423,245,3,87.22,64.26
424,48,3,105.48,73.93
424,122,3,59.63,42.00
425,181,3,79.53,41.82
426,18,2,100.62,56.62
426,76,3,89.24,52.57
426,101,1,62.61,44.56
427,16,2,99.49,54.30
427,57,2,120.40,68.72
428,28,2,93.67,60.36
428,76,1,84.33,52.57
429,57,1,124.42,68.72
429,219,1,101.02,50.35
430,123,2,34.84,25.36
431,108,1,83.25,42.69
432,79,1,48.51,28.19
432,172,2,46.88,22.57
432,205,1,56.76,42.37
432,212,1,43.62,24.48
432,236,3,65.18,43.36
433,67,1,116.74,55.79
433,213,1,70.55,47.37
434,241,2,47.95,28.68
435,91,2,117.91,81.88
435,94,1,36.81,23.13
435,138,1,67.48,30.42
436,121,2,56.36,31.74
436,165,1,104.03,66.52
437,64,1,84.21,54.92
437,112,3,68.30,52.32
437,128,2,111.78,66.64
437,145,1,34.82,24.37
438,162,1,38.83,22.85
438,194,1,148.13,101.45
438,217,2,56.27,32.15
439,71,2,104.80,72.74
440,185,1,76.71,40.99
440,221,3,93.29,53.80
441,133,1,139.71,91.96
441,156,2,65.84,36.12
442,30,2,69.44,46.26
442,31,3,63.65,31.40
442,74,1,77.01,49.20
442,105,1,113.96,78.32
442,195,1,63.55,45.96
443,245,1,89.95,64.26
444,88,2,112.83,66.14
445,1,1,51.15,29.85
445,32,1,61.71,41.81
445,56,1,65.23,39.36
445,155,3,58.32,30.11
446,135,1,145.54,75.80
446,247,1,64.24,42.36
447,155,2,51.42,30.11
447,236,1,67.91,43.36
448,40,3,67.33,39.75
448,130,2,90.34,51.19
448,162,3,44.72,22.85
448,223,3,56.65,42.16
449,208,2,85.53,54.87
450,78,2,120.76,64.48
450,183,1,62.72,42.76
450,226,1,37.98,22.11
451,92,2,52.09,35.38
451,195,2,69.55,45.96
451,232,3,80.34,38.28
452,155,1,56.55,30.11
452,196,1,43.83,25.50
453,68,1,47.14,23.26
454,157,1,70.49,42.51
454,200,1,81.98,45.17
454,247,1,67.71,42.36
455,142,2,98.23,56.57
456,4,1,35.07,26.75
456,234,1,65.06,35.84
456,235,1,58.84,27.49
457,5,3,57.33,36.43
457,135,2,138.10,75.80
